subject,stimulus,source_memory,typicality,trial_type,encode_phase,recognition_memory,group,hc_acc
4,animals/angelfish.jpg,2,7,CS-,baseline,DO,healthy,1
4,animals/dragonfly.jpg,3,6,CS-,baseline,DO,healthy,1
4,animals/gerbil.jpg,1,7,CS-,baseline,DO,healthy,1
4,animals/firebug.jpg,1,6,CS-,acquisition,DO,healthy,1
4,animals/baldeagle.jpg,3,6,CS-,acquisition,MN,healthy,0
4,animals/seal.jpg,2,5,CS-,acquisition,DO,healthy,1
4,animals/sheep.jpg,1,5,CS-,acquisition,DO,healthy,1
4,animals/duck.jpg,2,5,CS-,acquisition,DN,healthy,0
4,animals/anteater.jpg,3,4,CS-,acquisition,MO,healthy,0
4,animals/ant.jpg,1,7,CS-,acquisition,DO,healthy,1
4,animals/dramaderry.jpg,2,5,CS-,acquisition,DO,healthy,1
4,animals/hyena.jpg,3,5,CS-,extinction,DN,healthy,0
4,animals/shrimp.jpg,1,5,CS-,extinction,MO,healthy,0
4,animals/starfish.jpg,2,4,CS-,extinction,MO,healthy,0
4,animals/skunk.jpg,3,7,CS-,extinction,MN,healthy,0
4,animals/halibut.jpg,2,1,CS-,extinction,MO,healthy,0
4,animals/rhino.jpg,1,7,CS-,extinction,DO,healthy,1
4,animals/llama.jpg,2,5,CS-,extinction,MO,healthy,0
4,animals/cricket.jpg,1,6,CS-,extinction,MN,healthy,0
4,tools/paintroller.jpg,3,6,CS+,baseline,MO,healthy,0
4,tools/gong.jpg,1,5,CS+,baseline,DO,healthy,1
4,tools/scissors.jpg,2,7,CS+,baseline,MN,healthy,0
4,tools/reflexhammer.jpg,1,5,CS+,baseline,DO,healthy,1
4,tools/pliers.jpg,2,5,CS+,baseline,MO,healthy,0
4,tools/wheelbarrow.jpg,1,7,CS+,baseline,DO,healthy,1
4,tools/rake.jpg,1,7,CS+,baseline,DO,healthy,1
4,tools/plow.jpg,2,1,CS+,baseline,DO,healthy,1
4,tools/thermometer.jpg,3,5,CS+,acquisition,MO,healthy,0
4,tools/eraser.jpg,1,7,CS+,acquisition,MO,healthy,0
4,tools/ruler.jpg,3,6,CS+,acquisition,DO,healthy,1
4,tools/measuringdevice.jpg,2,5,CS+,acquisition,MO,healthy,0
4,tools/routerplane.jpg,1,5,CS+,acquisition,DO,healthy,1
4,tools/fan.jpg,3,7,CS+,acquisition,DO,healthy,1
4,tools/sander.jpg,2,1,CS+,acquisition,DN,healthy,0
4,tools/weedeater.jpg,3,5,CS+,acquisition,MO,healthy,0
4,tools/blower.jpg,2,4,CS+,extinction,DO,healthy,1
4,tools/measuringtape.jpg,1,7,CS+,extinction,DO,healthy,1
4,tools/extensioncord.jpg,3,7,CS+,extinction,DO,healthy,1
4,tools/camera.jpg,3,7,CS+,extinction,DO,healthy,1
4,tools/treadmill.jpg,2,5,CS+,extinction,DO,healthy,1
4,tools/airpump.jpg,1,3,CS+,extinction,DO,healthy,1
4,tools/screwdriver.jpg,2,7,CS+,extinction,MO,healthy,0
4,tools/workbench.jpg,3,1,CS+,extinction,DN,healthy,0
5,tools/blackboard.jpg,2,5,CS+,acquisition,DO,healthy,1
5,tools/lawnmower.jpg,2,5,CS+,acquisition,DO,healthy,1
5,tools/paintroller.jpg,3,4,CS+,baseline,DO,healthy,1
5,animals/reindeer.jpg,3,3,CS-,extinction,DO,healthy,1
5,tools/wheelbarrow.jpg,3,7,CS+,baseline,DO,healthy,1
5,tools/camera.jpg,2,1,CS+,extinction,DO,healthy,1
5,animals/mouse.jpg,3,3,CS-,acquisition,DO,healthy,1
5,tools/measuringdevice.jpg,2,2,CS+,acquisition,MO,healthy,0
5,animals/zebra.jpg,2,1,CS-,extinction,DO,healthy,1
5,tools/squeegee.jpg,2,6,CS+,extinction,DO,healthy,1
5,tools/ladder.jpg,3,7,CS+,baseline,DO,healthy,1
5,animals/marmot.jpg,3,2,CS-,extinction,DO,healthy,1
5,animals/snapper.jpg,3,3,CS-,baseline,DO,healthy,1
5,tools/duffelbag.jpg,3,5,CS+,extinction,DN,healthy,0
5,animals/ant.jpg,2,3,CS-,acquisition,DO,healthy,1
5,animals/baboon.jpg,3,2,CS-,baseline,DO,healthy,1
5,tools/cheesegrater.jpg,2,7,CS+,baseline,DO,healthy,1
5,animals/mink.jpg,3,5,CS-,acquisition,DO,healthy,1
5,tools/beaker.jpg,2,4,CS+,acquisition,DO,healthy,1
5,animals/hyena.jpg,2,2,CS-,extinction,DO,healthy,1
5,animals/rabbit.jpg,3,7,CS-,acquisition,DO,healthy,1
5,tools/gong.jpg,2,7,CS+,baseline,DO,healthy,1
5,animals/shark.jpg,3,3,CS-,acquisition,DN,healthy,0
5,animals/sheep.jpg,1,4,CS-,acquisition,DN,healthy,0
5,animals/pike.jpg,2,3,CS-,baseline,DO,healthy,1
5,animals/waterbuffalo.jpg,2,4,CS-,baseline,DO,healthy,1
5,animals/skunk.jpg,3,6,CS-,extinction,DO,healthy,1
5,tools/padlock.jpg,1,5,CS+,extinction,DN,healthy,0
5,animals/turkey.jpg,3,4,CS-,acquisition,DO,healthy,1
5,animals/caterpillarpeacockmoth.jpg,2,2,CS-,baseline,DO,healthy,1
5,animals/duck.jpg,3,7,CS-,acquisition,DN,healthy,0
5,tools/edger.jpg,2,5,CS+,extinction,DO,healthy,1
5,tools/treadmill.jpg,2,7,CS+,extinction,DO,healthy,1
5,tools/vegetablepeeler.jpg,2,7,CS+,acquisition,DO,healthy,1
5,tools/gardenhose.jpg,2,6,CS+,baseline,DO,healthy,1
5,tools/benchdogs.jpg,2,4,CS+,acquisition,DO,healthy,1
5,animals/hummingbird.jpg,3,3,CS-,baseline,DN,healthy,0
5,animals/perch.jpg,1,3,CS-,extinction,DO,healthy,1
5,tools/broom.jpg,2,5,CS+,acquisition,DO,healthy,1
5,animals/caterpillarhawkmoth.jpg,2,1,CS-,extinction,DO,healthy,1
5,animals/halibut.jpg,3,2,CS-,extinction,DO,healthy,1
5,animals/giraffe.jpg,2,3,CS-,baseline,DO,healthy,1
5,tools/pliers.jpg,1,7,CS+,baseline,DO,healthy,1
5,animals/boar.jpg,2,4,CS-,baseline,DO,healthy,1
5,tools/plunger.jpg,2,5,CS+,baseline,DO,healthy,1
5,tools/pruner.jpg,2,6,CS+,acquisition,DO,healthy,1
5,tools/bucket.jpg,2,7,CS+,extinction,DO,healthy,1
5,tools/screwdriver.jpg,1,7,CS+,extinction,DO,healthy,1
5,animals/tiger.jpg,2,4,CS-,baseline,DO,healthy,1
5,animals/herculesbeetle.jpg,2,4,CS-,baseline,DO,healthy,1
5,animals/porcupine.jpg,2,5,CS-,baseline,DO,healthy,1
5,animals/pelican.jpg,3,3,CS-,baseline,DO,healthy,1
5,animals/prayingmantis.jpg,2,7,CS-,baseline,DO,healthy,1
5,animals/pigeon.jpg,2,6,CS-,baseline,DO,healthy,1
5,animals/quail.jpg,3,3,CS-,baseline,DN,healthy,0
5,animals/ostrich.jpg,1,5,CS-,baseline,DO,healthy,1
5,animals/seal.jpg,2,2,CS-,acquisition,DO,healthy,1
5,animals/anteater.jpg,2,2,CS-,acquisition,DO,healthy,1
5,animals/chipmunk.jpg,2,4,CS-,acquisition,DO,healthy,1
5,animals/camel.jpg,2,2,CS-,acquisition,DO,healthy,1
5,animals/herring.jpg,1,6,CS-,acquisition,DO,healthy,1
5,animals/dramaderry.jpg,3,2,CS-,acquisition,DO,healthy,1
5,animals/firebug.jpg,2,2,CS-,acquisition,DO,healthy,1
5,animals/baldeagle.jpg,3,3,CS-,acquisition,DO,healthy,1
5,animals/elephantafrican.jpg,3,2,CS-,extinction,DO,healthy,1
5,animals/shrimp.jpg,2,4,CS-,extinction,DO,healthy,1
5,animals/finch.jpg,1,6,CS-,extinction,DO,healthy,1
5,animals/llama.jpg,3,4,CS-,extinction,DO,healthy,1
5,animals/salmon.jpg,1,4,CS-,extinction,MO,healthy,0
5,animals/racoon.jpg,3,7,CS-,extinction,DO,healthy,1
5,animals/rhino.jpg,2,1,CS-,extinction,DO,healthy,1
5,animals/aardvark.jpg,2,3,CS-,extinction,DO,healthy,1
5,tools/weldinghelmet.jpg,3,5,CS+,baseline,DN,healthy,0
5,tools/reflexhammer.jpg,2,4,CS+,baseline,DO,healthy,1
5,tools/rollingpin.jpg,2,5,CS+,baseline,DO,healthy,1
5,tools/electricbreaker.jpg,2,4,CS+,baseline,DO,healthy,1
5,tools/hairdryer.jpg,2,7,CS+,baseline,DO,healthy,1
5,tools/transmissionwrench.jpg,2,5,CS+,baseline,DO,healthy,1
5,tools/faxmachine.jpg,3,2,CS+,baseline,DO,healthy,1
5,tools/ropeandpulley.jpg,2,4,CS+,baseline,DO,healthy,1
5,tools/wrench.jpg,2,7,CS+,acquisition,DO,healthy,1
5,tools/mallet.jpg,2,4,CS+,acquisition,DO,healthy,1
5,tools/ruler.jpg,2,7,CS+,acquisition,DO,healthy,1
5,tools/viceclamp.jpg,2,4,CS+,acquisition,DO,healthy,1
5,tools/fan.jpg,2,7,CS+,acquisition,DO,healthy,1
5,tools/sander.jpg,2,1,CS+,acquisition,DO,healthy,1
5,tools/woodchipper.jpg,2,5,CS+,acquisition,DO,healthy,1
5,tools/thermometer.jpg,1,4,CS+,acquisition,DO,healthy,1
5,tools/airpump.jpg,2,7,CS+,extinction,DO,healthy,1
5,tools/microwave.jpg,2,7,CS+,extinction,DO,healthy,1
5,tools/chainsaw.jpg,2,5,CS+,extinction,DO,healthy,1
5,tools/extensioncord.jpg,2,6,CS+,extinction,DO,healthy,1
5,tools/videogamecontroller.jpg,3,7,CS+,extinction,DO,healthy,1
5,tools/monkeywrench.jpg,2,7,CS+,extinction,DO,healthy,1
5,tools/workbench.jpg,2,6,CS+,extinction,DO,healthy,1
5,tools/campingstove.jpg,2,5,CS+,extinction,MO,healthy,0
5,animals/flea.jpg,1,7,CS-,baseline,DO,healthy,1
5,animals/gerbil.jpg,2,5,CS-,baseline,DO,healthy,1
5,animals/angelfish.jpg,3,5,CS-,baseline,MN,healthy,0
5,animals/leopard.jpg,2,1,CS-,baseline,DO,healthy,1
5,animals/crow.jpg,3,7,CS-,baseline,DO,healthy,1
5,animals/cow.jpg,1,7,CS-,baseline,,healthy,0
5,animals/dragonfly.jpg,2,6,CS-,baseline,DO,healthy,1
5,animals/mole.jpg,3,1,CS-,baseline,DN,healthy,0
5,animals/carp.jpg,3,3,CS-,acquisition,DO,healthy,1
5,animals/snail.jpg,2,7,CS-,acquisition,DO,healthy,1
5,animals/mahimahi.jpg,2,3,CS-,acquisition,DO,healthy,1
5,animals/assassinbug.jpg,2,2,CS-,acquisition,DO,healthy,1
5,animals/palmcockatoo.jpg,3,4,CS-,acquisition,,healthy,0
5,animals/partridge.jpg,3,2,CS-,acquisition,DN,healthy,0
5,animals/brown_bear.jpg,3,4,CS-,acquisition,DN,healthy,0
5,animals/catfish.jpg,3,4,CS-,acquisition,MN,healthy,0
5,animals/starfish.jpg,2,4,CS-,extinction,DO,healthy,1
5,animals/cat.jpg,3,7,CS-,extinction,DN,healthy,0
5,animals/horse.jpg,3,6,CS-,extinction,DN,healthy,0
5,animals/flamingo.jpg,3,4,CS-,extinction,DO,healthy,1
5,animals/canary.jpg,3,6,CS-,extinction,DN,healthy,0
5,animals/goldfish.jpg,3,4,CS-,extinction,DO,healthy,1
5,animals/cranebug.jpg,3,7,CS-,extinction,DO,healthy,1
5,animals/cricket.jpg,3,7,CS-,extinction,DO,healthy,1
5,tools/scissors.jpg,2,7,CS+,baseline,DO,healthy,1
5,tools/beadingtool.jpg,2,3,CS+,baseline,DO,healthy,1
5,tools/drillbit.jpg,2,4,CS+,baseline,DO,healthy,1
5,tools/stove.jpg,2,5,CS+,baseline,DO,healthy,1
5,tools/plow.jpg,2,2,CS+,baseline,DO,healthy,1
5,tools/chisel.jpg,2,6,CS+,baseline,DO,healthy,1
5,tools/shoehorn.jpg,2,5,CS+,baseline,DO,healthy,1
5,tools/rake.jpg,2,6,CS+,baseline,DO,healthy,1
5,tools/tubeflaring.jpg,2,2,CS+,acquisition,DO,healthy,1
5,tools/weedeater.jpg,2,7,CS+,acquisition,DO,healthy,1
5,tools/spoon.jpg,1,5,CS+,acquisition,DN,healthy,0
5,tools/measuringcups.jpg,2,7,CS+,acquisition,DO,healthy,1
5,tools/eraser.jpg,2,6,CS+,acquisition,DO,healthy,1
5,tools/levelmount.jpg,3,4,CS+,acquisition,DO,healthy,1
5,tools/routerplane.jpg,2,4,CS+,acquisition,DO,healthy,1
5,tools/sparkplug.jpg,2,4,CS+,acquisition,DO,healthy,1
5,tools/hammer.jpg,2,5,CS+,extinction,DO,healthy,1
5,tools/jumpercables.jpg,3,5,CS+,extinction,DN,healthy,0
5,tools/measuringtape.jpg,3,7,CS+,extinction,,healthy,0
5,tools/toaster.jpg,2,7,CS+,extinction,DO,healthy,1
5,tools/blower.jpg,2,6,CS+,extinction,DO,healthy,1
5,tools/carpetblower.jpg,3,7,CS+,extinction,DO,healthy,1
5,tools/solderingtorch.jpg,2,6,CS+,extinction,DO,healthy,1
5,tools/paintbrush.jpg,2,7,CS+,extinction,DO,healthy,1
6,tools/tubeflaring.jpg,1,2,CS+,acquisition,MO,healthy,0
6,animals/brown_bear.jpg,3,7,CS-,acquisition,MN,healthy,0
6,animals/camel.jpg,1,6,CS-,acquisition,DO,healthy,1
6,tools/duffelbag.jpg,1,7,CS+,extinction,DO,healthy,1
6,tools/camera.jpg,2,7,CS+,extinction,DO,healthy,1
6,tools/ruler.jpg,3,7,CS+,acquisition,DO,healthy,1
6,animals/assassinbug.jpg,1,3,CS-,acquisition,MO,healthy,0
6,animals/ostrich.jpg,3,4,CS-,baseline,MO,healthy,0
6,animals/leopard.jpg,1,6,CS-,baseline,MN,healthy,0
6,tools/gong.jpg,2,5,CS+,baseline,DO,healthy,1
6,tools/woodchipper.jpg,2,1,CS+,acquisition,MO,healthy,0
6,animals/starfish.jpg,2,3,CS-,extinction,DN,healthy,0
6,animals/pelican.jpg,3,5,CS-,baseline,MN,healthy,0
6,animals/hyena.jpg,1,3,CS-,extinction,DN,healthy,0
6,tools/thermometer.jpg,2,7,CS+,acquisition,DO,healthy,1
6,tools/wheelbarrow.jpg,2,7,CS+,baseline,DO,healthy,1
6,animals/racoon.jpg,2,5,CS-,extinction,MN,healthy,0
6,tools/spoon.jpg,2,7,CS+,acquisition,DO,healthy,1
6,animals/partridge.jpg,3,6,CS-,acquisition,MO,healthy,0
6,tools/shoehorn.jpg,2,3,CS+,baseline,MO,healthy,0
6,animals/quail.jpg,3,5,CS-,baseline,MN,healthy,0
6,animals/turkey.jpg,1,2,CS-,acquisition,MO,healthy,0
6,animals/horse.jpg,3,7,CS-,extinction,MN,healthy,0
6,animals/carp.jpg,3,7,CS-,acquisition,MN,healthy,0
6,animals/catfish.jpg,1,6,CS-,acquisition,MN,healthy,0
6,tools/blower.jpg,2,7,CS+,extinction,DO,healthy,1
6,animals/llama.jpg,1,4,CS-,extinction,MO,healthy,0
6,tools/bucket.jpg,2,7,CS+,extinction,MO,healthy,0
6,tools/hammer.jpg,2,7,CS+,extinction,DO,healthy,1
6,animals/duck.jpg,3,6,CS-,acquisition,MN,healthy,0
6,tools/benchdogs.jpg,2,7,CS+,acquisition,DO,healthy,1
6,animals/caterpillarpeacockmoth.jpg,2,6,CS-,baseline,MO,healthy,0
6,tools/weldinghelmet.jpg,2,5,CS+,baseline,MO,healthy,0
6,animals/cow.jpg,1,5,CS-,baseline,MN,healthy,0
6,tools/pruner.jpg,2,6,CS+,acquisition,DO,healthy,1
6,animals/rhino.jpg,1,4,CS-,extinction,MO,healthy,0
6,tools/chainsaw.jpg,2,6,CS+,extinction,DO,healthy,1
6,tools/chisel.jpg,2,4,CS+,baseline,MN,healthy,0
6,tools/paintroller.jpg,1,7,CS+,baseline,MO,healthy,0
6,animals/hummingbird.jpg,2,5,CS-,baseline,MN,healthy,0
6,tools/screwdriver.jpg,2,7,CS+,extinction,DO,healthy,1
6,tools/electricbreaker.jpg,1,2,CS+,baseline,MO,healthy,0
6,tools/carpetblower.jpg,3,1,CS+,extinction,MN,healthy,0
6,tools/beadingtool.jpg,2,2,CS+,baseline,MO,healthy,0
6,tools/sander.jpg,2,1,CS+,acquisition,DO,healthy,1
6,animals/halibut.jpg,3,4,CS-,extinction,MO,healthy,0
6,animals/boar.jpg,2,5,CS-,baseline,MN,healthy,0
6,animals/finch.jpg,1,6,CS-,extinction,MN,healthy,0
6,animals/crow.jpg,1,7,CS-,baseline,MN,healthy,0
6,animals/herculesbeetle.jpg,3,4,CS-,baseline,MO,healthy,0
6,animals/dragonfly.jpg,2,6,CS-,baseline,DO,healthy,1
6,animals/mole.jpg,2,5,CS-,baseline,DO,healthy,1
6,animals/pike.jpg,1,7,CS-,baseline,MO,healthy,0
6,animals/tiger.jpg,2,3,CS-,baseline,MO,healthy,0
6,animals/snapper.jpg,1,1,CS-,baseline,MN,healthy,0
6,animals/angelfish.jpg,3,4,CS-,baseline,DO,healthy,1
6,animals/rabbit.jpg,3,5,CS-,acquisition,,healthy,0
6,animals/palmcockatoo.jpg,1,6,CS-,acquisition,MO,healthy,0
6,animals/dramaderry.jpg,1,4,CS-,acquisition,MN,healthy,0
6,animals/chipmunk.jpg,1,7,CS-,acquisition,MN,healthy,0
6,animals/shark.jpg,3,6,CS-,acquisition,MN,healthy,0
6,animals/snail.jpg,3,7,CS-,acquisition,MO,healthy,0
6,animals/herring.jpg,3,6,CS-,acquisition,MN,healthy,0
6,animals/baldeagle.jpg,1,6,CS-,acquisition,MO,healthy,0
6,animals/skunk.jpg,1,6,CS-,extinction,DO,healthy,1
6,animals/aardvark.jpg,3,7,CS-,extinction,MO,healthy,0
6,animals/cat.jpg,3,6,CS-,extinction,MO,healthy,0
6,animals/cricket.jpg,3,6,CS-,extinction,DN,healthy,0
6,animals/elephantafrican.jpg,3,5,CS-,extinction,MN,healthy,0
6,animals/goldfish.jpg,1,5,CS-,extinction,MN,healthy,0
6,animals/marmot.jpg,1,6,CS-,extinction,MN,healthy,0
6,animals/zebra.jpg,3,2,CS-,extinction,MO,healthy,0
6,tools/cheesegrater.jpg,2,2,CS+,baseline,MN,healthy,0
6,tools/faxmachine.jpg,1,4,CS+,baseline,DN,healthy,0
6,tools/plow.jpg,3,5,CS+,baseline,MO,healthy,0
6,tools/plunger.jpg,3,6,CS+,baseline,DO,healthy,1
6,tools/gardenhose.jpg,3,5,CS+,baseline,MO,healthy,0
6,tools/scissors.jpg,1,7,CS+,baseline,MO,healthy,0
6,tools/stove.jpg,3,6,CS+,baseline,MN,healthy,0
6,tools/pliers.jpg,1,5,CS+,baseline,MO,healthy,0
6,tools/eraser.jpg,3,7,CS+,acquisition,DO,healthy,1
6,tools/blackboard.jpg,3,6,CS+,acquisition,MN,healthy,0
6,tools/fan.jpg,3,7,CS+,acquisition,DO,healthy,1
6,tools/sparkplug.jpg,2,7,CS+,acquisition,MO,healthy,0
6,tools/levelmount.jpg,2,4,CS+,acquisition,DO,healthy,1
6,tools/mallet.jpg,2,6,CS+,acquisition,DO,healthy,1
6,tools/viceclamp.jpg,2,3,CS+,acquisition,DO,healthy,1
6,tools/wrench.jpg,2,5,CS+,acquisition,DO,healthy,1
6,tools/squeegee.jpg,2,1,CS+,extinction,DO,healthy,1
6,tools/toaster.jpg,2,4,CS+,extinction,DO,healthy,1
6,tools/campingstove.jpg,2,5,CS+,extinction,MO,healthy,0
6,tools/extensioncord.jpg,1,5,CS+,extinction,MN,healthy,0
6,tools/jumpercables.jpg,3,7,CS+,extinction,DO,healthy,1
6,tools/videogamecontroller.jpg,1,6,CS+,extinction,DO,healthy,1
6,tools/treadmill.jpg,1,5,CS+,extinction,MO,healthy,0
6,tools/microwave.jpg,1,4,CS+,extinction,MO,healthy,0
6,animals/baboon.jpg,3,4,CS-,baseline,MO,healthy,0
6,animals/pigeon.jpg,3,7,CS-,baseline,DO,healthy,1
6,animals/giraffe.jpg,1,6,CS-,baseline,MN,healthy,0
6,animals/gerbil.jpg,1,7,CS-,baseline,MO,healthy,0
6,animals/waterbuffalo.jpg,3,2,CS-,baseline,MN,healthy,0
6,animals/flea.jpg,1,1,CS-,baseline,MO,healthy,0
6,animals/porcupine.jpg,1,1,CS-,baseline,MO,healthy,0
6,animals/prayingmantis.jpg,1,1,CS-,baseline,MN,healthy,0
6,animals/mahimahi.jpg,3,1,CS-,acquisition,MN,healthy,0
6,animals/anteater.jpg,3,1,CS-,acquisition,MN,healthy,0
6,animals/seal.jpg,2,6,CS-,acquisition,MN,healthy,0
6,animals/ant.jpg,1,4,CS-,acquisition,MN,healthy,0
6,animals/sheep.jpg,1,6,CS-,acquisition,MN,healthy,0
6,animals/firebug.jpg,1,4,CS-,acquisition,DO,healthy,1
6,animals/mink.jpg,1,2,CS-,acquisition,DN,healthy,0
6,animals/mouse.jpg,1,6,CS-,acquisition,MO,healthy,0
6,animals/canary.jpg,3,3,CS-,extinction,MN,healthy,0
6,animals/reindeer.jpg,3,5,CS-,extinction,MO,healthy,0
6,animals/flamingo.jpg,2,6,CS-,extinction,MN,healthy,0
6,animals/shrimp.jpg,1,4,CS-,extinction,DN,healthy,0
6,animals/caterpillarhawkmoth.jpg,1,2,CS-,extinction,DN,healthy,0
6,animals/perch.jpg,3,1,CS-,extinction,MO,healthy,0
6,animals/salmon.jpg,3,7,CS-,extinction,MN,healthy,0
6,animals/cranebug.jpg,2,7,CS-,extinction,DO,healthy,1
6,tools/ropeandpulley.jpg,1,4,CS+,baseline,DN,healthy,0
6,tools/rake.jpg,2,7,CS+,baseline,DO,healthy,1
6,tools/ladder.jpg,2,7,CS+,baseline,DO,healthy,1
6,tools/rollingpin.jpg,1,7,CS+,baseline,DO,healthy,1
6,tools/drillbit.jpg,2,2,CS+,baseline,DO,healthy,1
6,tools/reflexhammer.jpg,2,6,CS+,baseline,DO,healthy,1
6,tools/transmissionwrench.jpg,2,6,CS+,baseline,MO,healthy,0
6,tools/hairdryer.jpg,2,5,CS+,baseline,MO,healthy,0
6,tools/beaker.jpg,2,4,CS+,acquisition,DO,healthy,1
6,tools/vegetablepeeler.jpg,1,7,CS+,acquisition,DO,healthy,1
6,tools/lawnmower.jpg,2,6,CS+,acquisition,DO,healthy,1
6,tools/broom.jpg,1,5,CS+,acquisition,DO,healthy,1
6,tools/weedeater.jpg,2,6,CS+,acquisition,DO,healthy,1
6,tools/measuringcups.jpg,2,6,CS+,acquisition,MO,healthy,0
6,tools/routerplane.jpg,2,7,CS+,acquisition,DO,healthy,1
6,tools/measuringdevice.jpg,2,5,CS+,acquisition,DO,healthy,1
6,tools/paintbrush.jpg,2,4,CS+,extinction,MO,healthy,0
6,tools/monkeywrench.jpg,2,6,CS+,extinction,DO,healthy,1
6,tools/edger.jpg,2,4,CS+,extinction,MN,healthy,0
6,tools/measuringtape.jpg,2,7,CS+,extinction,DO,healthy,1
6,tools/workbench.jpg,2,6,CS+,extinction,,healthy,0
6,tools/airpump.jpg,2,6,CS+,extinction,MO,healthy,0
6,tools/solderingtorch.jpg,2,7,CS+,extinction,DO,healthy,1
6,tools/padlock.jpg,2,7,CS+,extinction,DO,healthy,1
7,tools/beadingtool.jpg,1,1,CS-,acquisition,DO,healthy,1
7,tools/bucket.jpg,2,7,CS-,baseline,MN,healthy,0
7,animals/reindeer.jpg,3,6,CS+,baseline,MO,healthy,0
7,animals/leopard.jpg,1,7,CS+,acquisition,DO,healthy,1
7,animals/dramaderry.jpg,3,5,CS+,extinction,DO,healthy,1
7,animals/ostrich.jpg,1,6,CS+,acquisition,MN,healthy,0
7,tools/wheelbarrow.jpg,1,7,CS-,acquisition,DN,healthy,0
7,tools/beaker.jpg,3,5,CS-,extinction,DN,healthy,0
7,tools/broom.jpg,1,7,CS-,extinction,MN,healthy,0
7,tools/cheesegrater.jpg,2,7,CS-,acquisition,DO,healthy,1
7,animals/quail.jpg,1,3,CS+,acquisition,DN,healthy,0
7,tools/sander.jpg,1,2,CS-,extinction,MO,healthy,0
7,tools/treadmill.jpg,3,7,CS-,baseline,MO,healthy,0
7,animals/hummingbird.jpg,3,5,CS+,acquisition,DN,healthy,0
7,tools/faxmachine.jpg,2,7,CS-,acquisition,DN,healthy,0
7,tools/videogamecontroller.jpg,1,7,CS-,baseline,DO,healthy,1
7,animals/dragonfly.jpg,2,7,CS+,acquisition,DO,healthy,1
7,tools/squeegee.jpg,1,7,CS-,baseline,MN,healthy,0
7,tools/gardenhose.jpg,1,6,CS-,acquisition,DO,healthy,1
7,animals/firebug.jpg,2,1,CS+,extinction,DO,healthy,1
7,tools/spoon.jpg,3,2,CS-,extinction,DN,healthy,0
7,animals/carp.jpg,1,7,CS+,extinction,MO,healthy,0
7,tools/solderingtorch.jpg,3,2,CS-,baseline,MO,healthy,0
7,animals/cat.jpg,2,7,CS+,baseline,MO,healthy,0
7,tools/measuringtape.jpg,3,7,CS-,baseline,MN,healthy,0
7,tools/screwdriver.jpg,1,7,CS-,baseline,DO,healthy,1
7,tools/vegetablepeeler.jpg,1,1,CS-,extinction,MO,healthy,0
7,animals/goldfish.jpg,1,7,CS+,baseline,MO,healthy,0
7,animals/cranebug.jpg,2,6,CS+,baseline,DO,healthy,1
7,tools/measuringdevice.jpg,3,3,CS-,extinction,MN,healthy,0
7,animals/flea.jpg,2,7,CS+,acquisition,DO,healthy,1
7,tools/drillbit.jpg,3,6,CS-,acquisition,DO,healthy,1
7,animals/zebra.jpg,1,6,CS+,baseline,DO,healthy,1
7,animals/mink.jpg,2,5,CS+,extinction,MN,healthy,0
7,tools/mallet.jpg,2,3,CS-,extinction,MN,healthy,0
7,animals/rabbit.jpg,3,6,CS+,extinction,MN,healthy,0
7,animals/duck.jpg,1,6,CS+,extinction,MN,healthy,0
7,tools/measuringcups.jpg,1,4,CS-,extinction,MO,healthy,0
7,animals/angelfish.jpg,3,5,CS+,acquisition,DO,healthy,1
7,animals/starfish.jpg,3,5,CS+,baseline,DO,healthy,1
7,animals/baboon.jpg,2,6,CS+,acquisition,DN,healthy,0
7,tools/padlock.jpg,1,6,CS-,baseline,DN,healthy,0
7,tools/plow.jpg,1,5,CS-,acquisition,MO,healthy,0
7,tools/transmissionwrench.jpg,2,4,CS-,acquisition,MN,healthy,0
7,animals/llama.jpg,3,1,CS+,baseline,DN,healthy,0
7,animals/mahimahi.jpg,2,4,CS+,extinction,DO,healthy,1
7,animals/perch.jpg,1,2,CS+,baseline,DN,healthy,0
7,animals/brown_bear.jpg,2,7,CS+,extinction,MN,healthy,0
7,animals/pike.jpg,2,4,CS+,acquisition,DN,healthy,0
7,animals/porcupine.jpg,2,7,CS+,acquisition,DO,healthy,1
7,animals/giraffe.jpg,2,7,CS+,acquisition,MO,healthy,0
7,animals/pigeon.jpg,3,6,CS+,acquisition,MN,healthy,0
7,animals/prayingmantis.jpg,2,4,CS+,acquisition,DO,healthy,1
7,animals/cow.jpg,2,7,CS+,acquisition,MO,healthy,0
7,animals/caterpillarpeacockmoth.jpg,2,3,CS+,acquisition,DO,healthy,1
7,animals/gerbil.jpg,2,7,CS+,acquisition,DO,healthy,1
7,animals/snail.jpg,1,5,CS+,extinction,MN,healthy,0
7,animals/chipmunk.jpg,2,6,CS+,extinction,DN,healthy,0
7,animals/seal.jpg,3,6,CS+,extinction,DO,healthy,1
7,animals/assassinbug.jpg,3,4,CS+,extinction,DO,healthy,1
7,animals/anteater.jpg,3,2,CS+,extinction,MO,healthy,0
7,animals/turkey.jpg,1,3,CS+,extinction,MN,healthy,0
7,animals/camel.jpg,2,4,CS+,extinction,DO,healthy,1
7,animals/sheep.jpg,3,6,CS+,extinction,DN,healthy,0
7,animals/horse.jpg,3,6,CS+,baseline,DN,healthy,0
