subject,stimulus,source_memory,typicality,trial_type,encode_phase,recognition_memory,trial_number,group,hc_acc
s4,animals/baboon.jpg,acquisition,5,CS-,baseline,DO,2,healthy,1
s4,animals/flea.jpg,baseline,1,CS-,baseline,DO,9,healthy,1
s4,animals/cow.jpg,baseline,7,CS-,baseline,MN,1,healthy,0
s4,animals/pelican.jpg,acquisition,4,CS-,baseline,MO,21,healthy,0
s4,animals/tiger.jpg,extinction,6,CS-,baseline,MN,15,healthy,0
s4,animals/catfish.jpg,baseline,3,CS-,acquisition,DO,7,healthy,1
s4,animals/snail.jpg,acquisition,2,CS-,acquisition,DO,15,healthy,1
s4,animals/mink.jpg,extinction,2,CS-,acquisition,DO,16,healthy,1
s4,animals/chipmunk.jpg,baseline,5,CS-,acquisition,MO,8,healthy,0
s4,animals/herring.jpg,baseline,5,CS-,acquisition,MO,17,healthy,0
s4,animals/brown_bear.jpg,extinction,7,CS-,acquisition,DO,6,healthy,1
s4,animals/partridge.jpg,acquisition,5,CS-,acquisition,MO,19,healthy,0
s4,animals/palmcockatoo.jpg,baseline,5,CS-,acquisition,DN,12,healthy,0
s4,animals/cat.jpg,acquisition,7,CS-,extinction,DO,4,healthy,1
s4,animals/horse.jpg,extinction,7,CS-,extinction,MN,3,healthy,0
s4,animals/cranebug.jpg,acquisition,6,CS-,extinction,MO,14,healthy,0
s4,animals/flamingo.jpg,acquisition,7,CS-,extinction,DN,23,healthy,0
s4,animals/finch.jpg,acquisition,4,CS-,extinction,MN,10,healthy,0
s4,animals/marmot.jpg,acquisition,5,CS-,extinction,DO,15,healthy,1
s4,animals/caterpillarhawkmoth.jpg,baseline,6,CS-,extinction,DO,1,healthy,1
s4,animals/salmon.jpg,baseline,5,CS-,extinction,MN,11,healthy,0
s4,tools/beadingtool.jpg,extinction,1,CS+,baseline,DO,5,healthy,1
s4,tools/hairdryer.jpg,baseline,7,CS+,baseline,DO,1,healthy,1
s4,tools/drillbit.jpg,baseline,7,CS+,baseline,DO,17,healthy,1
s4,tools/plunger.jpg,baseline,7,CS+,baseline,DO,6,healthy,1
s4,tools/weldinghelmet.jpg,baseline,5,CS+,baseline,DO,24,healthy,1
s4,tools/electricbreaker.jpg,acquisition,4,CS+,baseline,MN,11,healthy,0
s4,tools/chisel.jpg,baseline,3,CS+,baseline,DO,23,healthy,1
s4,tools/gardenhose.jpg,extinction,7,CS+,baseline,DO,14,healthy,1
s4,tools/lawnmower.jpg,acquisition,6,CS+,acquisition,DO,22,healthy,1
s4,tools/levelmount.jpg,extinction,1,CS+,acquisition,DN,21,healthy,0
s4,tools/broom.jpg,acquisition,6,CS+,acquisition,DO,1,healthy,1
s4,tools/beaker.jpg,extinction,4,CS+,acquisition,MO,18,healthy,0
s4,tools/mallet.jpg,baseline,5,CS+,acquisition,MO,3,healthy,0
s4,tools/benchdogs.jpg,baseline,1,CS+,acquisition,DO,8,healthy,1
s4,tools/blackboard.jpg,baseline,4,CS+,acquisition,DO,15,healthy,1
s4,tools/wrench.jpg,baseline,7,CS+,acquisition,DO,11,healthy,1
s4,tools/monkeywrench.jpg,baseline,6,CS+,extinction,DO,24,healthy,1
s4,tools/padlock.jpg,acquisition,6,CS+,extinction,DO,16,healthy,1
s4,tools/jumpercables.jpg,acquisition,5,CS+,extinction,DO,10,healthy,1
s4,tools/duffelbag.jpg,extinction,6,CS+,extinction,DO,11,healthy,1
s4,tools/campingstove.jpg,acquisition,5,CS+,extinction,MN,15,healthy,0
s4,tools/toaster.jpg,acquisition,7,CS+,extinction,MN,22,healthy,0
s4,tools/bucket.jpg,baseline,7,CS+,extinction,DO,2,healthy,1
s4,tools/edger.jpg,acquisition,4,CS+,extinction,MO,6,healthy,0
s4,animals/pike.jpg,extinction,5,CS-,baseline,MN,4,healthy,0
s4,animals/waterbuffalo.jpg,baseline,6,CS-,baseline,MN,17,healthy,0
s4,animals/boar.jpg,acquisition,6,CS-,baseline,MO,7,healthy,0
s4,animals/crow.jpg,baseline,7,CS-,baseline,MO,22,healthy,0
s4,animals/prayingmantis.jpg,extinction,5,CS-,baseline,DO,14,healthy,1
s4,animals/angelfish.jpg,acquisition,7,CS-,baseline,DO,5,healthy,1
s4,animals/dragonfly.jpg,extinction,6,CS-,baseline,DO,20,healthy,1
s4,animals/gerbil.jpg,baseline,7,CS-,baseline,DO,19,healthy,1
s4,animals/firebug.jpg,baseline,6,CS-,acquisition,DO,10,healthy,1
s4,animals/baldeagle.jpg,extinction,6,CS-,acquisition,MN,4,healthy,0
s4,animals/seal.jpg,acquisition,5,CS-,acquisition,DO,5,healthy,1
s4,animals/sheep.jpg,baseline,5,CS-,acquisition,DO,24,healthy,1
s4,animals/duck.jpg,acquisition,5,CS-,acquisition,DN,11,healthy,0
s4,animals/anteater.jpg,extinction,4,CS-,acquisition,MO,3,healthy,0
s4,animals/ant.jpg,baseline,7,CS-,acquisition,DO,18,healthy,1
s4,animals/dramaderry.jpg,acquisition,5,CS-,acquisition,DO,14,healthy,1
s4,animals/hyena.jpg,extinction,5,CS-,extinction,DN,6,healthy,0
s4,animals/shrimp.jpg,baseline,5,CS-,extinction,MO,9,healthy,0
s4,animals/starfish.jpg,acquisition,4,CS-,extinction,MO,7,healthy,0
s4,animals/skunk.jpg,extinction,7,CS-,extinction,MN,22,healthy,0
s4,animals/halibut.jpg,acquisition,1,CS-,extinction,MO,16,healthy,0
s4,animals/rhino.jpg,baseline,7,CS-,extinction,DO,8,healthy,1
s4,animals/llama.jpg,acquisition,5,CS-,extinction,MO,19,healthy,0
s4,animals/cricket.jpg,baseline,6,CS-,extinction,MN,5,healthy,0
s4,tools/paintroller.jpg,extinction,6,CS+,baseline,MO,15,healthy,0
s4,tools/gong.jpg,baseline,5,CS+,baseline,DO,9,healthy,1
s4,tools/scissors.jpg,acquisition,7,CS+,baseline,MN,16,healthy,0
s4,tools/reflexhammer.jpg,baseline,5,CS+,baseline,DO,20,healthy,1
s4,tools/pliers.jpg,acquisition,5,CS+,baseline,MO,22,healthy,0
s4,tools/wheelbarrow.jpg,baseline,7,CS+,baseline,DO,4,healthy,1
s4,tools/rake.jpg,baseline,7,CS+,baseline,DO,2,healthy,1
s4,tools/plow.jpg,acquisition,1,CS+,baseline,DO,19,healthy,1
s4,tools/thermometer.jpg,extinction,5,CS+,acquisition,MO,4,healthy,0
s4,tools/eraser.jpg,baseline,7,CS+,acquisition,MO,19,healthy,0
s4,tools/ruler.jpg,extinction,6,CS+,acquisition,DO,12,healthy,1
s4,tools/measuringdevice.jpg,acquisition,5,CS+,acquisition,MO,2,healthy,0
s4,tools/routerplane.jpg,baseline,5,CS+,acquisition,DO,16,healthy,1
s4,tools/fan.jpg,extinction,7,CS+,acquisition,DO,20,healthy,1
s4,tools/sander.jpg,acquisition,1,CS+,acquisition,DN,23,healthy,0
s4,tools/weedeater.jpg,extinction,5,CS+,acquisition,MO,24,healthy,0
s4,tools/blower.jpg,acquisition,4,CS+,extinction,DO,3,healthy,1
s4,tools/measuringtape.jpg,baseline,7,CS+,extinction,DO,1,healthy,1
s4,tools/extensioncord.jpg,extinction,7,CS+,extinction,DO,9,healthy,1
s4,tools/camera.jpg,extinction,7,CS+,extinction,DO,13,healthy,1
s4,tools/treadmill.jpg,acquisition,5,CS+,extinction,DO,12,healthy,1
s4,tools/airpump.jpg,baseline,3,CS+,extinction,DO,18,healthy,1
s4,tools/screwdriver.jpg,acquisition,7,CS+,extinction,MO,17,healthy,0
s4,tools/workbench.jpg,extinction,1,CS+,extinction,DN,19,healthy,0
s5,tools/blackboard.jpg,acquisition,5,CS+,acquisition,DO,13,healthy,1
s5,tools/lawnmower.jpg,acquisition,5,CS+,acquisition,DO,18,healthy,1
s5,tools/paintroller.jpg,extinction,4,CS+,baseline,DO,24,healthy,1
s5,animals/reindeer.jpg,extinction,3,CS-,extinction,DO,2,healthy,1
s5,tools/wheelbarrow.jpg,extinction,7,CS+,baseline,DO,11,healthy,1
s5,tools/camera.jpg,acquisition,1,CS+,extinction,DO,20,healthy,1
s5,animals/mouse.jpg,extinction,3,CS-,acquisition,DO,9,healthy,1
s5,tools/measuringdevice.jpg,acquisition,2,CS+,acquisition,MO,6,healthy,0
s5,animals/zebra.jpg,acquisition,1,CS-,extinction,DO,11,healthy,1
s5,tools/squeegee.jpg,acquisition,6,CS+,extinction,DO,11,healthy,1
s5,tools/ladder.jpg,extinction,7,CS+,baseline,DO,21,healthy,1
s5,animals/marmot.jpg,extinction,2,CS-,extinction,DO,1,healthy,1
s5,animals/snapper.jpg,extinction,3,CS-,baseline,DO,23,healthy,1
s5,tools/duffelbag.jpg,extinction,5,CS+,extinction,DN,13,healthy,0
s5,animals/ant.jpg,acquisition,3,CS-,acquisition,DO,16,healthy,1
s5,animals/baboon.jpg,extinction,2,CS-,baseline,DO,11,healthy,1
s5,tools/cheesegrater.jpg,acquisition,7,CS+,baseline,DO,12,healthy,1
s5,animals/mink.jpg,extinction,5,CS-,acquisition,DO,15,healthy,1
s5,tools/beaker.jpg,acquisition,4,CS+,acquisition,DO,15,healthy,1
s5,animals/hyena.jpg,acquisition,2,CS-,extinction,DO,16,healthy,1
s5,animals/rabbit.jpg,extinction,7,CS-,acquisition,DO,11,healthy,1
s5,tools/gong.jpg,acquisition,7,CS+,baseline,DO,19,healthy,1
s5,animals/shark.jpg,extinction,3,CS-,acquisition,DN,3,healthy,0
s5,animals/sheep.jpg,baseline,4,CS-,acquisition,DN,21,healthy,0
s5,animals/pike.jpg,acquisition,3,CS-,baseline,DO,10,healthy,1
s5,animals/waterbuffalo.jpg,acquisition,4,CS-,baseline,DO,13,healthy,1
s5,animals/skunk.jpg,extinction,6,CS-,extinction,DO,13,healthy,1
s5,tools/padlock.jpg,baseline,5,CS+,extinction,DN,14,healthy,0
s5,animals/turkey.jpg,extinction,4,CS-,acquisition,DO,20,healthy,1
s5,animals/caterpillarpeacockmoth.jpg,acquisition,2,CS-,baseline,DO,17,healthy,1
s5,animals/duck.jpg,extinction,7,CS-,acquisition,DN,24,healthy,0
s5,tools/edger.jpg,acquisition,5,CS+,extinction,DO,21,healthy,1
s5,tools/treadmill.jpg,acquisition,7,CS+,extinction,DO,17,healthy,1
s5,tools/vegetablepeeler.jpg,acquisition,7,CS+,acquisition,DO,10,healthy,1
s5,tools/gardenhose.jpg,acquisition,6,CS+,baseline,DO,4,healthy,1
s5,tools/benchdogs.jpg,acquisition,4,CS+,acquisition,DO,11,healthy,1
s5,animals/hummingbird.jpg,extinction,3,CS-,baseline,DN,24,healthy,0
s5,animals/perch.jpg,baseline,3,CS-,extinction,DO,7,healthy,1
s5,tools/broom.jpg,acquisition,5,CS+,acquisition,DO,23,healthy,1
s5,animals/caterpillarhawkmoth.jpg,acquisition,1,CS-,extinction,DO,10,healthy,1
s5,animals/halibut.jpg,extinction,2,CS-,extinction,DO,8,healthy,1
s5,animals/giraffe.jpg,acquisition,3,CS-,baseline,DO,2,healthy,1
s5,tools/pliers.jpg,baseline,7,CS+,baseline,DO,1,healthy,1
s5,animals/boar.jpg,acquisition,4,CS-,baseline,DO,9,healthy,1
s5,tools/plunger.jpg,acquisition,5,CS+,baseline,DO,2,healthy,1
s5,tools/pruner.jpg,acquisition,6,CS+,acquisition,DO,16,healthy,1
s5,tools/bucket.jpg,acquisition,7,CS+,extinction,DO,6,healthy,1
s5,tools/screwdriver.jpg,baseline,7,CS+,extinction,DO,1,healthy,1
s5,animals/tiger.jpg,acquisition,4,CS-,baseline,DO,6,healthy,1
s5,animals/herculesbeetle.jpg,acquisition,4,CS-,baseline,DO,4,healthy,1
s5,animals/porcupine.jpg,acquisition,5,CS-,baseline,DO,8,healthy,1
s5,animals/pelican.jpg,extinction,3,CS-,baseline,DO,15,healthy,1
s5,animals/prayingmantis.jpg,acquisition,7,CS-,baseline,DO,7,healthy,1
s5,animals/pigeon.jpg,acquisition,6,CS-,baseline,DO,3,healthy,1
s5,animals/quail.jpg,extinction,3,CS-,baseline,DN,20,healthy,0
s5,animals/ostrich.jpg,baseline,5,CS-,baseline,DO,12,healthy,1
s5,animals/seal.jpg,acquisition,2,CS-,acquisition,DO,14,healthy,1
s5,animals/anteater.jpg,acquisition,2,CS-,acquisition,DO,12,healthy,1
s5,animals/chipmunk.jpg,acquisition,4,CS-,acquisition,DO,7,healthy,1
s5,animals/camel.jpg,acquisition,2,CS-,acquisition,DO,17,healthy,1
s5,animals/herring.jpg,baseline,6,CS-,acquisition,DO,5,healthy,1
s5,animals/dramaderry.jpg,extinction,2,CS-,acquisition,DO,2,healthy,1
s5,animals/firebug.jpg,acquisition,2,CS-,acquisition,DO,8,healthy,1
s5,animals/baldeagle.jpg,extinction,3,CS-,acquisition,DO,4,healthy,1
s5,animals/elephantafrican.jpg,extinction,2,CS-,extinction,DO,15,healthy,1
s5,animals/shrimp.jpg,acquisition,4,CS-,extinction,DO,24,healthy,1
s5,animals/finch.jpg,baseline,6,CS-,extinction,DO,4,healthy,1
s5,animals/llama.jpg,extinction,4,CS-,extinction,DO,5,healthy,1
s5,animals/salmon.jpg,baseline,4,CS-,extinction,MO,6,healthy,0
s5,animals/racoon.jpg,extinction,7,CS-,extinction,DO,14,healthy,1
s5,animals/rhino.jpg,acquisition,1,CS-,extinction,DO,12,healthy,1
s5,animals/aardvark.jpg,acquisition,3,CS-,extinction,DO,20,healthy,1
s5,tools/weldinghelmet.jpg,extinction,5,CS+,baseline,DN,17,healthy,0
s5,tools/reflexhammer.jpg,acquisition,4,CS+,baseline,DO,8,healthy,1
s5,tools/rollingpin.jpg,acquisition,5,CS+,baseline,DO,7,healthy,1
s5,tools/electricbreaker.jpg,acquisition,4,CS+,baseline,DO,13,healthy,1
s5,tools/hairdryer.jpg,acquisition,7,CS+,baseline,DO,22,healthy,1
s5,tools/transmissionwrench.jpg,acquisition,5,CS+,baseline,DO,5,healthy,1
s5,tools/faxmachine.jpg,extinction,2,CS+,baseline,DO,6,healthy,1
s5,tools/ropeandpulley.jpg,acquisition,4,CS+,baseline,DO,16,healthy,1
s5,tools/wrench.jpg,acquisition,7,CS+,acquisition,DO,4,healthy,1
s5,tools/mallet.jpg,acquisition,4,CS+,acquisition,DO,21,healthy,1
s5,tools/ruler.jpg,acquisition,7,CS+,acquisition,DO,8,healthy,1
s5,tools/viceclamp.jpg,acquisition,4,CS+,acquisition,DO,19,healthy,1
s5,tools/fan.jpg,acquisition,7,CS+,acquisition,DO,9,healthy,1
s5,tools/sander.jpg,acquisition,1,CS+,acquisition,DO,7,healthy,1
s5,tools/woodchipper.jpg,acquisition,5,CS+,acquisition,DO,17,healthy,1
s5,tools/thermometer.jpg,baseline,4,CS+,acquisition,DO,1,healthy,1
s5,tools/airpump.jpg,acquisition,7,CS+,extinction,DO,9,healthy,1
s5,tools/microwave.jpg,acquisition,7,CS+,extinction,DO,2,healthy,1
s5,tools/chainsaw.jpg,acquisition,5,CS+,extinction,DO,3,healthy,1
s5,tools/extensioncord.jpg,acquisition,6,CS+,extinction,DO,5,healthy,1
s5,tools/videogamecontroller.jpg,extinction,7,CS+,extinction,DO,7,healthy,1
s5,tools/monkeywrench.jpg,acquisition,7,CS+,extinction,DO,19,healthy,1
s5,tools/workbench.jpg,acquisition,6,CS+,extinction,DO,8,healthy,1
s5,tools/campingstove.jpg,acquisition,5,CS+,extinction,MO,10,healthy,0
s5,animals/flea.jpg,baseline,7,CS-,baseline,DO,1,healthy,1
s5,animals/gerbil.jpg,acquisition,5,CS-,baseline,DO,5,healthy,1
s5,animals/angelfish.jpg,extinction,5,CS-,baseline,MN,16,healthy,0
s5,animals/leopard.jpg,acquisition,1,CS-,baseline,DO,21,healthy,1
s5,animals/crow.jpg,extinction,7,CS-,baseline,DO,14,healthy,1
s5,animals/cow.jpg,baseline,7,CS-,baseline,,22,healthy,0
s5,animals/dragonfly.jpg,acquisition,6,CS-,baseline,DO,19,healthy,1
s5,animals/mole.jpg,extinction,1,CS-,baseline,DN,18,healthy,0
s5,animals/carp.jpg,extinction,3,CS-,acquisition,DO,10,healthy,1
s5,animals/snail.jpg,acquisition,7,CS-,acquisition,DO,22,healthy,1
s5,animals/mahimahi.jpg,acquisition,3,CS-,acquisition,DO,6,healthy,1
s5,animals/assassinbug.jpg,acquisition,2,CS-,acquisition,DO,18,healthy,1
s5,animals/palmcockatoo.jpg,extinction,4,CS-,acquisition,,13,healthy,0
s5,animals/partridge.jpg,extinction,2,CS-,acquisition,DN,23,healthy,0
s5,animals/brown_bear.jpg,extinction,4,CS-,acquisition,DN,19,healthy,0
s5,animals/catfish.jpg,extinction,4,CS-,acquisition,MN,1,healthy,0
s5,animals/starfish.jpg,acquisition,4,CS-,extinction,DO,21,healthy,1
s5,animals/cat.jpg,extinction,7,CS-,extinction,DN,19,healthy,0
s5,animals/horse.jpg,extinction,6,CS-,extinction,DN,9,healthy,0
s5,animals/flamingo.jpg,extinction,4,CS-,extinction,DO,17,healthy,1
s5,animals/canary.jpg,extinction,6,CS-,extinction,DN,23,healthy,0
s5,animals/goldfish.jpg,extinction,4,CS-,extinction,DO,18,healthy,1
s5,animals/cranebug.jpg,extinction,7,CS-,extinction,DO,22,healthy,1
s5,animals/cricket.jpg,extinction,7,CS-,extinction,DO,3,healthy,1
s5,tools/scissors.jpg,acquisition,7,CS+,baseline,DO,9,healthy,1
s5,tools/beadingtool.jpg,acquisition,3,CS+,baseline,DO,18,healthy,1
s5,tools/drillbit.jpg,acquisition,4,CS+,baseline,DO,20,healthy,1
s5,tools/stove.jpg,acquisition,5,CS+,baseline,DO,14,healthy,1
s5,tools/plow.jpg,acquisition,2,CS+,baseline,DO,10,healthy,1
s5,tools/chisel.jpg,acquisition,6,CS+,baseline,DO,15,healthy,1
s5,tools/shoehorn.jpg,acquisition,5,CS+,baseline,DO,3,healthy,1
s5,tools/rake.jpg,acquisition,6,CS+,baseline,DO,23,healthy,1
s5,tools/tubeflaring.jpg,acquisition,2,CS+,acquisition,DO,24,healthy,1
s5,tools/weedeater.jpg,acquisition,7,CS+,acquisition,DO,5,healthy,1
s5,tools/spoon.jpg,baseline,5,CS+,acquisition,DN,2,healthy,0
s5,tools/measuringcups.jpg,acquisition,7,CS+,acquisition,DO,14,healthy,1
s5,tools/eraser.jpg,acquisition,6,CS+,acquisition,DO,12,healthy,1
s5,tools/levelmount.jpg,extinction,4,CS+,acquisition,DO,22,healthy,1
s5,tools/routerplane.jpg,acquisition,4,CS+,acquisition,DO,3,healthy,1
s5,tools/sparkplug.jpg,acquisition,4,CS+,acquisition,DO,20,healthy,1
s5,tools/hammer.jpg,acquisition,5,CS+,extinction,DO,4,healthy,1
s5,tools/jumpercables.jpg,extinction,5,CS+,extinction,DN,24,healthy,0
s5,tools/measuringtape.jpg,extinction,7,CS+,extinction,,23,healthy,0
s5,tools/toaster.jpg,acquisition,7,CS+,extinction,DO,22,healthy,1
s5,tools/blower.jpg,acquisition,6,CS+,extinction,DO,15,healthy,1
s5,tools/carpetblower.jpg,extinction,7,CS+,extinction,DO,16,healthy,1
s5,tools/solderingtorch.jpg,acquisition,6,CS+,extinction,DO,12,healthy,1
s5,tools/paintbrush.jpg,acquisition,7,CS+,extinction,DO,18,healthy,1
s6,tools/tubeflaring.jpg,baseline,2,CS+,acquisition,MO,10,healthy,0
s6,animals/brown_bear.jpg,extinction,7,CS-,acquisition,MN,22,healthy,0
s6,animals/camel.jpg,baseline,6,CS-,acquisition,DO,4,healthy,1
s6,tools/duffelbag.jpg,baseline,7,CS+,extinction,DO,20,healthy,1
s6,tools/camera.jpg,acquisition,7,CS+,extinction,DO,24,healthy,1
s6,tools/ruler.jpg,extinction,7,CS+,acquisition,DO,12,healthy,1
s6,animals/assassinbug.jpg,baseline,3,CS-,acquisition,MO,6,healthy,0
s6,animals/ostrich.jpg,extinction,4,CS-,baseline,MO,6,healthy,0
s6,animals/leopard.jpg,baseline,6,CS-,baseline,MN,8,healthy,0
s6,tools/gong.jpg,acquisition,5,CS+,baseline,DO,2,healthy,1
s6,tools/woodchipper.jpg,acquisition,1,CS+,acquisition,MO,2,healthy,0
s6,animals/starfish.jpg,acquisition,3,CS-,extinction,DN,7,healthy,0
s6,animals/pelican.jpg,extinction,5,CS-,baseline,MN,13,healthy,0
s6,animals/hyena.jpg,baseline,3,CS-,extinction,DN,22,healthy,0
s6,tools/thermometer.jpg,acquisition,7,CS+,acquisition,DO,11,healthy,1
s6,tools/wheelbarrow.jpg,acquisition,7,CS+,baseline,DO,20,healthy,1
s6,animals/racoon.jpg,acquisition,5,CS-,extinction,MN,21,healthy,0
s6,tools/spoon.jpg,acquisition,7,CS+,acquisition,DO,8,healthy,1
s6,animals/partridge.jpg,extinction,6,CS-,acquisition,MO,9,healthy,0
s6,tools/shoehorn.jpg,acquisition,3,CS+,baseline,MO,21,healthy,0
s6,animals/quail.jpg,extinction,5,CS-,baseline,MN,10,healthy,0
s6,animals/turkey.jpg,baseline,2,CS-,acquisition,MO,2,healthy,0
s6,animals/horse.jpg,extinction,7,CS-,extinction,MN,11,healthy,0
s6,animals/carp.jpg,extinction,7,CS-,acquisition,MN,15,healthy,0
s6,animals/catfish.jpg,baseline,6,CS-,acquisition,MN,19,healthy,0
s6,tools/blower.jpg,acquisition,7,CS+,extinction,DO,23,healthy,1
s6,animals/llama.jpg,baseline,4,CS-,extinction,MO,5,healthy,0
s6,tools/bucket.jpg,acquisition,7,CS+,extinction,MO,13,healthy,0
s6,tools/hammer.jpg,acquisition,7,CS+,extinction,DO,4,healthy,1
s6,animals/duck.jpg,extinction,6,CS-,acquisition,MN,20,healthy,0
s6,tools/benchdogs.jpg,acquisition,7,CS+,acquisition,DO,5,healthy,1
s6,animals/caterpillarpeacockmoth.jpg,acquisition,6,CS-,baseline,MO,4,healthy,0
s6,tools/weldinghelmet.jpg,acquisition,5,CS+,baseline,MO,9,healthy,0
s6,animals/cow.jpg,baseline,5,CS-,baseline,MN,2,healthy,0
s6,tools/pruner.jpg,acquisition,6,CS+,acquisition,DO,7,healthy,1
s6,animals/rhino.jpg,baseline,4,CS-,extinction,MO,20,healthy,0
s6,tools/chainsaw.jpg,acquisition,6,CS+,extinction,DO,21,healthy,1
s6,tools/chisel.jpg,acquisition,4,CS+,baseline,MN,12,healthy,0
s6,tools/paintroller.jpg,baseline,7,CS+,baseline,MO,17,healthy,0
s6,animals/hummingbird.jpg,acquisition,5,CS-,baseline,MN,17,healthy,0
s6,tools/screwdriver.jpg,acquisition,7,CS+,extinction,DO,17,healthy,1
s6,tools/electricbreaker.jpg,baseline,2,CS+,baseline,MO,23,healthy,0
s6,tools/carpetblower.jpg,extinction,1,CS+,extinction,MN,1,healthy,0
s6,tools/beadingtool.jpg,acquisition,2,CS+,baseline,MO,1,healthy,0
s6,tools/sander.jpg,acquisition,1,CS+,acquisition,DO,9,healthy,1
s6,animals/halibut.jpg,extinction,4,CS-,extinction,MO,6,healthy,0
s6,animals/boar.jpg,acquisition,5,CS-,baseline,MN,18,healthy,0
s6,animals/finch.jpg,baseline,6,CS-,extinction,MN,18,healthy,0
s6,animals/crow.jpg,baseline,7,CS-,baseline,MN,16,healthy,0
s6,animals/herculesbeetle.jpg,extinction,4,CS-,baseline,MO,11,healthy,0
s6,animals/dragonfly.jpg,acquisition,6,CS-,baseline,DO,14,healthy,1
s6,animals/mole.jpg,acquisition,5,CS-,baseline,DO,20,healthy,1
s6,animals/pike.jpg,baseline,7,CS-,baseline,MO,12,healthy,0
s6,animals/tiger.jpg,acquisition,3,CS-,baseline,MO,21,healthy,0
s6,animals/snapper.jpg,baseline,1,CS-,baseline,MN,22,healthy,0
s6,animals/angelfish.jpg,extinction,4,CS-,baseline,DO,5,healthy,1
s6,animals/rabbit.jpg,extinction,5,CS-,acquisition,,24,healthy,0
s6,animals/palmcockatoo.jpg,baseline,6,CS-,acquisition,MO,1,healthy,0
s6,animals/dramaderry.jpg,baseline,4,CS-,acquisition,MN,8,healthy,0
s6,animals/chipmunk.jpg,baseline,7,CS-,acquisition,MN,5,healthy,0
s6,animals/shark.jpg,extinction,6,CS-,acquisition,MN,21,healthy,0
s6,animals/snail.jpg,extinction,7,CS-,acquisition,MO,7,healthy,0
s6,animals/herring.jpg,extinction,6,CS-,acquisition,MN,13,healthy,0
s6,animals/baldeagle.jpg,baseline,6,CS-,acquisition,MO,10,healthy,0
s6,animals/skunk.jpg,baseline,6,CS-,extinction,DO,17,healthy,1
s6,animals/aardvark.jpg,extinction,7,CS-,extinction,MO,2,healthy,0
s6,animals/cat.jpg,extinction,6,CS-,extinction,MO,13,healthy,0
s6,animals/cricket.jpg,extinction,6,CS-,extinction,DN,8,healthy,0
s6,animals/elephantafrican.jpg,extinction,5,CS-,extinction,MN,10,healthy,0
s6,animals/goldfish.jpg,baseline,5,CS-,extinction,MN,14,healthy,0
s6,animals/marmot.jpg,baseline,6,CS-,extinction,MN,23,healthy,0
s6,animals/zebra.jpg,extinction,2,CS-,extinction,MO,12,healthy,0
s6,tools/cheesegrater.jpg,acquisition,2,CS+,baseline,MN,11,healthy,0
s6,tools/faxmachine.jpg,baseline,4,CS+,baseline,DN,16,healthy,0
s6,tools/plow.jpg,extinction,5,CS+,baseline,MO,19,healthy,0
s6,tools/plunger.jpg,extinction,6,CS+,baseline,DO,18,healthy,1
s6,tools/gardenhose.jpg,extinction,5,CS+,baseline,MO,5,healthy,0
s6,tools/scissors.jpg,baseline,7,CS+,baseline,MO,8,healthy,0
s6,tools/stove.jpg,extinction,6,CS+,baseline,MN,15,healthy,0
s6,tools/pliers.jpg,baseline,5,CS+,baseline,MO,10,healthy,0
s6,tools/eraser.jpg,extinction,7,CS+,acquisition,DO,21,healthy,1
s6,tools/blackboard.jpg,extinction,6,CS+,acquisition,MN,17,healthy,0
s6,tools/fan.jpg,extinction,7,CS+,acquisition,DO,6,healthy,1
s6,tools/sparkplug.jpg,acquisition,7,CS+,acquisition,MO,13,healthy,0
s6,tools/levelmount.jpg,acquisition,4,CS+,acquisition,DO,20,healthy,1
s6,tools/mallet.jpg,acquisition,6,CS+,acquisition,DO,19,healthy,1
s6,tools/viceclamp.jpg,acquisition,3,CS+,acquisition,DO,16,healthy,1
s6,tools/wrench.jpg,acquisition,5,CS+,acquisition,DO,22,healthy,1
s6,tools/squeegee.jpg,acquisition,1,CS+,extinction,DO,9,healthy,1
s6,tools/toaster.jpg,acquisition,4,CS+,extinction,DO,5,healthy,1
s6,tools/campingstove.jpg,acquisition,5,CS+,extinction,MO,7,healthy,0
s6,tools/extensioncord.jpg,baseline,5,CS+,extinction,MN,18,healthy,0
s6,tools/jumpercables.jpg,extinction,7,CS+,extinction,DO,8,healthy,1
s6,tools/videogamecontroller.jpg,baseline,6,CS+,extinction,DO,6,healthy,1
s6,tools/treadmill.jpg,baseline,5,CS+,extinction,MO,3,healthy,0
s6,tools/microwave.jpg,baseline,4,CS+,extinction,MO,10,healthy,0
s6,animals/baboon.jpg,extinction,4,CS-,baseline,MO,3,healthy,0
s6,animals/pigeon.jpg,extinction,7,CS-,baseline,DO,24,healthy,1
s6,animals/giraffe.jpg,baseline,6,CS-,baseline,MN,19,healthy,0
s6,animals/gerbil.jpg,baseline,7,CS-,baseline,MO,15,healthy,0
s6,animals/waterbuffalo.jpg,extinction,2,CS-,baseline,MN,1,healthy,0
s6,animals/flea.jpg,baseline,1,CS-,baseline,MO,7,healthy,0
s6,animals/porcupine.jpg,baseline,1,CS-,baseline,MO,23,healthy,0
